ConflictID,DyadID,Year,LocationInc,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,BdBest,BdLow,BdHigh,TypeOfConflict,BattleLocation,GWNoA,GWNoA2nd,GwNoB,GWNoB2nd,GWNoLoc,GWNoBattle,Region,Version
191,"3, 4",2003,Algeria,Government of Algeria,,"AQIM, GIA","1390, 1391",,2,,670,670,686,3,Algeria,615,,,,615,615,4,5.0-2015
191,4,2004,Algeria,Government of Algeria,"Government of Chad, Government of Mali, Government of Niger",AQIM,1391,,2,,451,451,467,4,"Algeria, Chad, Niger",615,"483, 432, 436",,,615,"615, 483, 436",4,5.0-2015
191,4,2005,Algeria,Government of Algeria,,AQIM,1391,,2,,229,228,262,3,"Algeria, Mali",615,,,,615,"615, 432",4,5.0-2015
191,4,2006,Algeria,Government of Algeria,,AQIM,1391,,2,,255,255,286,3,Algeria,615,,,,615,615,4,5.0-2015
191,4,2007,Algeria,Government of Algeria,,AQIM,1391,,2,,472,471,518,3,Algeria,615,,,,615,615,4,5.0-2015
191,4,2008,Algeria,Government of Algeria,,AQIM,1391,,2,,339,339,410,3,Algeria,615,,,,615,615,4,5.0-2015
191,4,2009,Algeria,Government of Algeria,,AQIM,1391,,2,,505,493,674,3,Algeria,615,,,,615,615,4,5.0-2015
191,4,2010,Algeria,Government of Algeria,,AQIM,1391,,2,,236,236,276,3,Algeria,615,,,,615,615,4,5.0-2015
191,4,2011,Algeria,Government of Algeria,,AQIM,1391,,2,,267,259,273,3,Algeria,615,,,,615,615,4,5.0-2015
191,"4, 845",2012,Algeria,Government of Algeria,,"AQIM, MUJAO","1391, 2046",,2,,256,250,310,3,Algeria,615,,,,615,615,4,5.0-2015
191,4,2013,Algeria,Government of Algeria,,AQIM,1391,,2,,147,147,165,3,Algeria,615,,,,615,615,4,5.0-2015
191,4,2014,Algeria,Government of Algeria,,AQIM,1391,,2,,107,83,147,3,Algeria,615,,,,615,615,4,5.0-2015
192,191,1991,Angola,Government of Angola,,FLEC-R,1392,,1,Cabinda,35,35,41,3,Angola,540,,,,540,540,4,5.0-2015
192,"190, 191",1994,Angola,Government of Angola,,"FLEC-FAC, FLEC-R","1392, 1393",,1,Cabinda,50,50,152,3,Angola,540,,,,540,540,4,5.0-2015
192,190,1996,Angola,Government of Angola,,FLEC-FAC,1393,,1,Cabinda,72,43,240,3,Angola,540,,,,540,540,4,5.0-2015
192,"190, 191",1997,Angola,Government of Angola,,"FLEC-FAC, FLEC-R","1392, 1393",,1,Cabinda,50,50,69,3,Angola,540,,,,540,540,4,5.0-2015
192,190,1998,Angola,Government of Angola,,FLEC-FAC,1393,,1,Cabinda,34,34,290,3,Angola,540,,,,540,540,4,5.0-2015
192,"190, 191",2002,Angola,Government of Angola,,"FLEC-FAC, FLEC-R","1392, 1393",,1,Cabinda,55,55,371,3,Angola,540,,,,540,540,4,5.0-2015
192,190,2004,Angola,Government of Angola,,FLEC-FAC,1393,,1,Cabinda,37,37,48,3,Angola,540,,,,540,540,4,5.0-2015
192,190,2007,Angola,Government of Angola,,FLEC-FAC,1393,,1,Cabinda,25,25,110,3,Angola,540,,,,540,540,4,5.0-2015
192,190,2009,Angola,Government of Angola,,FLEC-FAC,1393,,1,Cabinda,25,25,66,3,Angola,540,,,,540,540,4,5.0-2015
193,361,1991,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,35,35,35,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,1992,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,2167,2099,3632,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,5.0-2015
193,361,1993,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,1171,968,1801,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,5.0-2015
193,361,1994,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,,1,Nagorno-Karabakh,1227,1477,3657,3,"Armenia, Azerbaijan",373,,,,373,"371, 373",1,5.0-2015
193,361,1997,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,29,29,36,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,1998,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,34,34,38,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,2005,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,88,88,89,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,5.0-2015
193,361,2008,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,30,30,43,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,2012,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,25,25,27,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,5.0-2015
193,361,2014,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,46,45,54,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
194,"292, 300",1992,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","1182, 1214",Government of Serbia (Yugoslavia),1,Serb,4989,4412,7365,4,"Bosnia-Herzegovina, Bosnia-Herzegovina, Croatia",346,,,345,346,"346, 346, 344",1,5.0-2015
194,"292, 300",1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","1182, 1214",Government of Serbia (Yugoslavia),1,Serb,3810,3189,5174,4,Bosnia-Herzegovina,346,,,345,346,346,1,5.0-2015
194,"292, 300",1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","1182, 1214",,1,Serb,1640,1270,4844,3,Bosnia-Herzegovina,346,,,,346,346,1,5.0-2015
194,"292, 300",1995,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","1182, 1214",,1,Serb,1194,816,2945,3,Bosnia-Herzegovina,346,,,,346,346,1,5.0-2015
195,"291, 303",1992,Croatia,Government of Croatia,,"Serbian Republic of Krajina, Serbian irregulars","1183, 1214",Government of Serbia (Yugoslavia),1,Serb,126,126,160,4,"Croatia, Croatia, Bosnia-Herzegovina",344,,,345,344,"344, 344, 346",1,5.0-2015
195,303,1993,Croatia,Government of Croatia,,Serbian Republic of Krajina,1183,Government of Serbia (Yugoslavia),1,Serb,345,345,413,4,Croatia,344,,,345,344,344,1,5.0-2015
195,303,1995,Croatia,Government of Croatia,,Serbian Republic of Krajina,1183,,1,Serb,858,427,2547,3,"Croatia, Bosnia-Herzegovina",344,,,,344,"344, 346",1,5.0-2015
196,241,1993,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,103,103,119,3,Egypt,651,,,,651,651,2,5.0-2015
196,241,1994,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,145,145,157,3,Egypt,651,,,,651,651,2,5.0-2015
196,241,1995,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,191,191,199,3,"Egypt, Ethiopia",651,,,,651,"651, 530",2,5.0-2015
196,241,1996,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,85,85,99,3,Egypt,651,,,,651,651,2,5.0-2015
196,241,1997,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,66,66,69,3,Egypt,651,,,,651,651,2,5.0-2015
196,241,1998,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,27,27,29,3,Egypt,651,,,,651,651,2,5.0-2015
196,12487,2014,Egypt,Government of Egypt,,IS-SP,4319,,2,,208,208,208,3,Egypt,651,,,,651,651,2,5.0-2015
197,259,1992,Georgia,Government of Georgia,,Republic of Abkhazia,1185,,1,Abkhazia,566,566,1195,3,Georgia,372,,,,372,372,1,5.0-2015
197,259,1993,Georgia,Government of Georgia,,Republic of Abkhazia,1185,,1,Abkhazia,1611,1611,2563,3,Georgia,372,,,,372,372,1,5.0-2015
198,297,1992,Georgia,Government of Georgia,,Republic of South Ossetia,1186,,1,South Ossetia,134,134,137,3,Georgia,372,,,,372,372,1,5.0-2015
198,297,2008,Georgia,Government of Georgia,,Republic of South Ossetia,1186,Government of Russia (Soviet Union),1,South Ossetia,621,621,859,4,Georgia,372,,,365,372,372,1,5.0-2015
198,297,2004,Georgia,Government of Georgia,,Republic of South Ossetia,1186,,1,South Ossetia,27,27,73,3,Georgia,372,,,,372,372,1,5.0-2015
199,367,1992,Moldova,Government of Moldova,,PMR,1187,,1,Dniestr,585,316,637,3,Moldova,359,,,,359,359,1,5.0-2015
200,"353, 848",1992,Tajikistan,Government of Tajikistan,,"PFT, UTO","1188, 2073",,2,,3281,3278,4144,3,Tajikistan,702,,,,702,702,3,5.0-2015
200,353,1993,Tajikistan,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,1188,,2,,1395,1395,1596,4,"Afghanistan, Tajikistan",702,"365, 704",,,702,"700, 702",3,5.0-2015
200,353,1994,Tajikistan,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,1188,,2,,356,356,645,4,Tajikistan,702,"365, 704",,,702,702,3,5.0-2015
200,353,1995,Tajikistan,Government of Tajikistan,Government of Russia (Soviet Union),UTO,1188,,2,,368,362,649,4,"Afghanistan, Tajikistan",702,365,,,702,"700, 702",3,5.0-2015
200,353,1996,Tajikistan,Government of Tajikistan,Government of Russia (Soviet Union),UTO,1188,,2,,2790,2790,2869,4,Tajikistan,702,365,,,702,702,3,5.0-2015
200,415,1997,Tajikistan,Government of Tajikistan,,Forces of Khudoberdiyev,1189,,2,,87,87,87,3,Tajikistan,702,,,,702,702,3,5.0-2015
200,"353, 415",1998,Tajikistan,Government of Tajikistan,,"Forces of Khudoberdiyev, UTO","1188, 1189",,2,,600,600,617,3,Tajikistan,702,,,,702,702,3,5.0-2015
200,849,2000,Tajikistan,Government of Tajikistan,,Forces of Mullo Abdullo,2085,,2,,46,46,46,3,Tajikistan,702,,,,702,702,3,5.0-2015
200,"809, 849",2010,Tajikistan,Government of Tajikistan,,"Forces of Mullo Abdullo, IMU","1202, 2085",,2,,98,93,244,3,Tajikistan,702,,,,702,702,3,5.0-2015
200,809,2011,Tajikistan,Government of Tajikistan,,IMU,1202,,2,,28,21,30,3,Tajikistan,702,,,,702,702,3,5.0-2015
201,362,1993,Azerbaijan,Government of Azerbaijan,,Military faction (forces of Suret Husseinov),1190,,2,,63,63,91,3,Azerbaijan,373,,,,373,373,1,5.0-2015
201,407,1995,Azerbaijan,Government of Azerbaijan,,OPON Forces,1191,,2,,44,44,72,3,Azerbaijan,373,,,,373,373,1,5.0-2015
202,294,1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,133,104,219,3,Bosnia-Herzegovina,346,,,,346,346,1,5.0-2015
202,294,1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,722,709,1026,3,Bosnia-Herzegovina,346,,,,346,346,1,5.0-2015
202,294,1995,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,116,116,388,3,"Bosnia-Herzegovina, Croatia",346,,,,346,"346, 344",1,5.0-2015
203,"293, 301",1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars","1193, 1213",Government of Croatia,1,Croat,3302,3096,4344,4,Bosnia-Herzegovina,346,,,344,346,346,1,5.0-2015
203,"293, 301",1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars","1193, 1213",,1,Croat,326,194,335,3,Bosnia-Herzegovina,346,,,,346,346,1,5.0-2015
204,350,1993,Russia (Soviet Union),Government of Russia (Soviet Union),,Parliamentary Forces,1194,,2,,145,145,147,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
205,230,1994,Mexico,Government of Mexico,,EZLN,1628,,2,,145,145,445,3,Mexico,70,,,,70,70,5,5.0-2015
205,299,1996,Mexico,Government of Mexico,,EPR,1629,,2,,37,37,70,3,Mexico,70,,,,70,70,5,5.0-2015
206,348,1994,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,229,229,338,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,1995,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1754,1754,3896,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,1996,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2721,2704,4027,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,5749,5699,12048,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2000,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2907,2907,5329,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2001,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,784,783,1025,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2002,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,753,753,3509,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2003,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,480,476,643,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2004,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1151,1134,1304,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2005,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,668,657,721,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2006,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,259,259,336,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,146,146,217,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
207,375,1994,Yemen (North Yemen),Government of Yemen (North Yemen),,Democratic Republic of Yemen,1196,,1,South Yemen,1489,1283,3253,3,Yemen (North Yemen),678,,,,678,678,2,5.0-2015
208,227,1995,"Ecuador, Peru",Government of Ecuador,,Government of Peru,135,,1,Cordillera del Condor,92,92,176,2,"Ecuador, Peru",130,,135,,"130, 135","130, 135",5,5.0-2015
209,340,1990,Pakistan,Government of Pakistan,,MQM,1197,,2,,70,70,70,3,Pakistan,770,,,,770,770,3,5.0-2015
209,340,1994,Pakistan,Government of Pakistan,,MQM,1197,,2,,38,38,38,3,Pakistan,770,,,,770,770,3,5.0-2015
209,340,1995,Pakistan,Government of Pakistan,,MQM,1197,,2,,52,52,55,3,Pakistan,770,,,,770,770,3,5.0-2015
209,340,1996,Pakistan,Government of Pakistan,,MQM,1197,,2,,42,42,42,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2007,Pakistan,Government of Pakistan,,TTP,1199,,2,,598,598,740,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2008,Pakistan,Government of Pakistan,,TTP,1199,,2,,2997,2979,3698,3,Pakistan,770,,,,770,770,3,5.0-2015
209,"768, 844",2009,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP","1199, 1244",,2,,6345,4809,6756,3,Pakistan,770,,,,770,770,3,5.0-2015
209,"768, 844",2010,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP","1199, 1244",,2,,5577,5325,6421,3,Pakistan,770,,,,770,770,3,5.0-2015
209,768,2011,Pakistan,Government of Pakistan,,TTP,1199,,2,,2599,2562,2910,3,"Afghanistan, Pakistan",770,,,,770,"700, 770",3,5.0-2015
209,"768, 843, 844",2012,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP, TTP - TA","1199, 1244, 1986",,2,,2673,2673,2742,3,Pakistan,770,,,,770,770,3,5.0-2015
209,"768, 844",2013,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP","1199, 1244",,2,,1729,1729,1758,3,Pakistan,770,,,,770,770,3,5.0-2015
209,"768, 844, 10961, 14227",2014,Pakistan,Government of Pakistan,,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP","1199, 1202, 1244, 5928",,2,,2951,2948,3019,3,Pakistan,770,,,,770,770,3,5.0-2015
210,16,1996,"Cameroon, Nigeria",Government of Cameroon,,Government of Nigeria,475,,1,Bakassi,56,56,57,2,Cameroon,471,,475,,"471, 475",471,4,5.0-2015
212,113,1995,Niger,Government of Niger,,FDR,1395,,1,Eastern Niger,34,34,34,3,Niger,436,,,,436,436,4,5.0-2015
213,35,1997,Comoros,Government of Comoros,,MPA/Republic of Anjouan,1397,,1,Anjouan,56,56,78,3,Comoros,581,,,,581,581,4,5.0-2015
214,36,1993,Congo,Government of Congo,,Ninjas,1399,,2,,53,53,53,3,Congo,484,,,,484,484,4,5.0-2015
214,38,2002,Congo,Government of Congo,Government of Angola,Ntsiloulous,1401,,2,,167,167,171,4,Congo,484,540,,,484,484,4,5.0-2015
214,"37, 189",1997,Congo,Government of Congo,"Government of Angola, Government of Chad","Cobras, Cocoyes","1398, 1400",", Government of Angola, Government of Chad",2,,10033,10033,20033,4,"Congo, Congo, DR Congo (Zaire)",484,"540, 483",,"540, 483",484,"484, 484, 490",4,5.0-2015
214,"36, 37, 38",1998,Congo,Government of Congo,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","1399, 1400, 1401",,2,,3272,3272,3476,4,Congo,484,"540, 483",,,484,484,4,5.0-2015
214,"36, 37, 38",1999,Congo,Government of Congo,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","1399, 1400, 1401",,2,,651,651,1541,4,Congo,484,"540, 483",,,484,484,4,5.0-2015
215,45,2000,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,50000,50000,50000,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,5.0-2015
215,45,1998,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,1000,218,1980,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,5.0-2015
215,45,1999,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,47192,47192,47192,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,5.0-2015
216,58,1998,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",1402,,2,,505,501,702,4,Guinea-Bissau,404,"438, 433",,,404,404,4,5.0-2015
216,58,1999,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",1402,,2,,199,154,225,4,Guinea-Bissau,404,"438, 433",,,404,404,4,5.0-2015
217,92,1998,Lesotho,Government of Lesotho,"Government of Botswana, Government of South Africa",Military faction,1403,,2,,68,35,69,4,Lesotho,570,"571, 560",,,570,570,4,5.0-2015
218,295,1998,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,1200,,1,Kosovo,1235,379,1235,3,Serbia (Yugoslavia),345,,,,345,345,1,5.0-2015
218,295,1999,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,1200,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",1,Kosovo,1386,1386,3055,4,"Serbia (Yugoslavia), Albania",345,,,"211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2",345,"345, 339",1,5.0-2015
219,55,1989,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,150,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,1990,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,80,80,3036,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,1991,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,700,700,1330,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,1992,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,165,165,275,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,1994,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,42,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,1995,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,402,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,1998,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,25,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,1999,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,683,372,2914,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,5.0-2015
219,55,2000,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,608,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2001,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,876,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,5.0-2015
219,55,2002,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,1434,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2003,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,76,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2004,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,167,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2005,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,75,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2006,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,202,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2007,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,361,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2008,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,175,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2009,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,42,42,97,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2010,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,128,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2011,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,174,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2012,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,162,3,Ethiopia,530,,,,530,530,4,5.0-2015
219,55,2013,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,25,25,93,3,Ethiopia,530,,,,530,530,4,5.0-2015
220,17,2001,Central African Republic,Government of Central African Republic,Government of Libya,Military faction (forces of Andre Kolingba),1406,,2,,234,234,334,4,Central African Republic,482,620,,,482,482,4,5.0-2015
220,368,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Wahhabi movement of the Buinaksk district,1201,,1,Dagestan,83,83,123,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
221,363,2000,Uzbekistan,Government of Uzbekistan,Government of Kyrgyzstan,IMU,1202,,2,,471,410,482,4,"Kyrgyzstan, Uzbekistan",704,703,,,704,"703, 704",3,5.0-2015
221,444,2004,Uzbekistan,Government of Uzbekistan,,JIG,1203,,2,,37,19,50,3,Uzbekistan,704,,,,704,704,3,5.0-2015
221,363,1999,Uzbekistan,Government of Uzbekistan,,IMU,1202,,2,,67,64,76,3,"Kyrgyzstan, Tajikistan, Uzbekistan",704,,,,704,"703, 702, 704",3,5.0-2015
222,287,2002,Central African Republic,Government of Central African Republic,,Forces of Francois Bozize,1407,,2,,132,130,185,3,"Central African Republic, Chad",482,,,,482,"482, 483",4,5.0-2015
222,628,2006,Central African Republic,Government of Central African Republic,Government of France,UFDR,1408,,2,,45,43,168,4,Central African Republic,482,220,,,482,482,4,5.0-2015
222,782,2009,Central African Republic,Government of Central African Republic,,CPJP,1937,,2,,26,26,69,3,Central African Republic,482,,,,482,482,4,5.0-2015
222,782,2010,Central African Republic,Government of Central African Republic,,CPJP,1937,,2,,26,26,106,3,Central African Republic,482,,,,482,482,4,5.0-2015
222,782,2011,Central African Republic,Government of Central African Republic,,CPJP,1937,,2,,44,44,79,3,Central African Republic,482,,,,482,482,4,5.0-2015
222,832,2012,Central African Republic,Government of Central African Republic,Government of Chad,Seleka,2044,,2,,45,45,45,4,Central African Republic,482,483,,,482,482,4,5.0-2015
222,"832, 12380",2013,Central African Republic,Government of Central African Republic,Government of South Africa,"Seleka, anti-Balaka","2044, 4201",,2,,315,291,403,"3, 4",Central African Republic,482,560,,,482,482,4,5.0-2015
223,341,2001,"Macedonia, FYR","Government of Macedonia, FYR",,UCK,1204,,2,,72,70,250,3,"Macedonia, FYR",343,,,,343,343,1,5.0-2015
224,360,2001,United States of America,Government of United States of America,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Poland, Government of Turkey, Government of United Kingdom",al-Qaida,1630,,2,,1585,1266,1862,4,"United States of America, Afghanistan, Pakistan",2,"900, 20, 220, 260, 325, 290, 640, 200",,,2,"2, 700, 770",5,5.0-2015
224,360,2002,United States of America,Government of United States of America,"Government of Afghanistan, Government of Australia, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Italy, Government of Japan, Government of Jordan, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Spain, Government of Turkey, Government of United Kingdom",al-Qaida,1630,,2,,710,693,1224,4,"Pakistan, Afghanistan",2,"700, 900, 20, 390, 220, 260, 350, 325, 740, 663, 368, 210, 920, 385, 770, 290, 360, 230, 640, 200",,,2,"700, 770",5,5.0-2015
